ID	NC_017532.1.fna	NZ_CP007510.1.fna	NZ_CP007441.1.fna	NZ_CP007511.1.fna	NZ_CP011854.1.fna	NZ_CP015641.1.fna	NC_018028.1.fna	NC_019937.1.fna	NC_009434.1.fna	SAMD00059319_PSCT_BDJA01_FF.fna	NC_015740.1.fna	NC_019938.1.fna	NC_019936.1.fna	NC_019939.1.fna	NC_018177.1.fna	NZ_CP007509.1.fna	NC_009439.1.fna
PSCT_03479	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1
PSCT_03480	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0
PSCT_03481	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_03482	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0
PSCT_03483	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1
PSCT_03484	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0
PSCT_03485	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0
PSCT_03486	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0
PSCT_03487	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1
PSCT_03488	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1
PSCT_03489	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0
PSCT_03490	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1
PSCT_03491	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0
PSCT_03492	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0
PSCT_03493	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1
PSCT_03494	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0
PSCT_03495	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0
PSCT_03496	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1
PSCT_03497	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_03498	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1
PSCT_03499	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0
PSCT_03500	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0
PSCT_03501	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1
PSCT_03502	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0
PSCT_03503	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03504	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03505	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03506	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03507	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03508	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03509	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03510	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03511	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03512	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_03513	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03514	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03515	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03516	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03517	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03518	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03519	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03520	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03521	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03522	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03523	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03524	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03525	0	0	1	0	1	0	1	0	1	1	1	0	1	0	0	1	1
PSCT_03526	0	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03527	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03528	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03529	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03530	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03531	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03532	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03533	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
PSCT_03534	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0
PSCT_03535	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0
PSCT_03536	1	0	2	3	2	2	3	0	0	3	3	0	3	0	1	3	1
PSCT_03537	0	0	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1
PSCT_03538	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03539	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03540	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03541	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03542	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_03543	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03544	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03545	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03546	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03547	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03548	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03549	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03550	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03551	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03552	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03553	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03554	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03555	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03556	1	0	2	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03557	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03558	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03560	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0
PSCT_03561	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	1	1
PSCT_03562	1	0	0	0	1	0	1	0	0	1	1	0	1	0	1	1	0
PSCT_03563	1	0	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1
PSCT_03564	1	0	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1
PSCT_03565	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	1	1
PSCT_03566	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1
PSCT_03567	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1
PSCT_03568	1	0	1	1	2	2	3	0	0	3	3	0	3	0	1	3	1
PSCT_03569	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_03570	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03571	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03572	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03573	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03574	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03575	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03576	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03577	1	0	0	1	1	1	1	0	2	1	1	0	1	0	1	2	0
PSCT_03578	1	0	0	1	1	1	1	0	2	1	1	0	1	0	1	2	0
PSCT_03579	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03580	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03581	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03582	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03583	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03584	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03585	2	0	2	2	2	1	2	0	2	2	2	0	2	0	2	2	1
PSCT_03586	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03587	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03588	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03589	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03590	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03591	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03592	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0
PSCT_03593	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0
PSCT_03594	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0
PSCT_03595	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0
PSCT_03596	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0
PSCT_03597	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03598	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03599	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03600	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03601	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03602	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03603	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03604	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03605	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03606	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03607	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03608	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03609	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
PSCT_03610	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03611	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03612	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0
PSCT_03613	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03614	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03615	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03616	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03617	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0
PSCT_03618	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0
PSCT_03619	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0
PSCT_03620	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	0	0
PSCT_03621	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0
PSCT_03622	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03623	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03624	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03625	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03626	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03627	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03628	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03629	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
PSCT_03630	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03631	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03632	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03633	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03634	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03635	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03636	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03637	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03638	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03639	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0
PSCT_03640	1	0	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0
PSCT_03641	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03642	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
PSCT_03643	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03644	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03645	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03646	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03647	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03648	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03649	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03650	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03651	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03652	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03653	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03654	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	1	0
PSCT_03655	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03656	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03657	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03658	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03659	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03660	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03661	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03662	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03663	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03664	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03665	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_03666	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0
PSCT_03667	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0
PSCT_03668	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0
PSCT_03669	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	0
PSCT_03670	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03671	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03672	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1
PSCT_03673	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0
PSCT_03674	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0
PSCT_03675	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03676	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03677	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03678	11	1	0	1	0	4	11	0	0	4	8	0	0	0	5	2	0
PSCT_03679	3	0	0	2	1	2	2	0	1	1	1	0	1	0	0	0	0
PSCT_03680	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_03681	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
PSCT_03682	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
PSCT_03683	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
PSCT_03684	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
PSCT_03685	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0
PSCT_03686	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0
PSCT_03687	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2	0
PSCT_03688	1	0	1	1	1	0	1	0	1	2	1	0	1	0	1	2	0
PSCT_03689	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03690	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03691	1	0	1	1	1	1	1	0	1	1	0	0	1	0	1	1	0
PSCT_03692	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03693	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03694	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03695	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03696	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03697	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03698	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03699	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03700	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03701	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03702	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03703	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03704	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03705	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03706	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03707	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03708	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03709	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03710	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03711	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03712	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03713	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03714	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03715	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03716	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03717	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03718	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03719	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_03720	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03721	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_03722	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_03723	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03724	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03725	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_03726	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03727	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03728	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_03729	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_03730	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03731	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03732	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_03733	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03734	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03735	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03736	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0
PSCT_03737	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03738	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03739	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_03740	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03741	1	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1
PSCT_03742	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03743	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03744	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03745	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03746	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03747	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03748	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03749	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03750	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03751	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03752	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03753	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03754	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03755	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03756	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03757	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03758	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03759	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03760	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03761	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03762	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03763	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03764	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03765	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03766	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03767	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03768	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03769	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_03770	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03771	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03772	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03773	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03774	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03775	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03776	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03777	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03778	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03779	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03780	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03781	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03782	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03783	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03784	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03785	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03786	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03787	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03788	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03789	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03790	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_03791	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03792	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03793	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_03794	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03795	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0
PSCT_03796	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03797	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0
PSCT_03798	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03799	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03800	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_03801	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03802	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_03803	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03804	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03805	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03806	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_03807	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
